day,interval,detid,flow,occ,error,city,speed
2017-11-15,17700,N51171R,0.0,0.0,1.0,bolton,0.0
2017-11-15,17700,N51171S,216.0,4.69565217391304,1.0,bolton,46.0
2017-11-15,17700,N51171V,828.0,25.875,1.0,bolton,32.0
2017-11-15,17700,N51231N,552.0,22.08,1.0,bolton,25.0
2017-11-15,17700,N51231O,408.0,11.6571428571429,1.0,bolton,35.0
2017-11-15,17700,N51231P,252.0,14.8235294117647,1.0,bolton,17.0
2017-11-15,17700,N51232K,540.0,19.2857142857143,1.0,bolton,28.0
2017-11-15,17700,N51232L,588.0,21.7777777777778,1.0,bolton,27.0
2017-11-15,17700,N51241B,432.0,13.5,1.0,bolton,32.0
2017-11-15,17700,N51241D,552.0,18.4,1.0,bolton,30.0
2017-11-15,17700,N51241E,900.0,30.0,1.0,bolton,30.0
2017-11-15,17700,N51241F,624.0,36.7058823529412,1.0,bolton,17.0
2017-11-15,17700,N51242G,300.0,13.6363636363636,1.0,bolton,22.0
2017-11-15,17700,N51242H,984.0,30.75,1.0,bolton,32.0
2017-11-15,17700,N51242J,684.0,27.36,1.0,bolton,25.0
2017-11-15,17700,N51321X,0.0,0.0,1.0,bolton,0.0
2017-11-15,17700,N51321S,1440.0,72.0,1.0,bolton,20.0
2017-11-15,17700,N51321R,72.0,0.9,1.0,bolton,80.0
2017-11-15,17700,N51321P,648.0,18.5142857142857,1.0,bolton,35.0
2017-11-15,17700,N51321T,708.0,29.5,1.0,bolton,24.0
2017-11-15,17700,N51381R,336.0,37.3333333333333,1.0,bolton,9.0
2017-11-15,17700,N51381Q,276.0,23.0,1.0,bolton,12.0
2017-11-15,17700,N51381M,288.0,9.6,1.0,bolton,30.0
2017-11-15,17700,N53141D,0.0,0.0,1.0,bolton,0.0
2017-11-15,17700,N53141B,0.0,0.0,1.0,bolton,0.0
2017-11-15,17700,N53141A,0.0,0.0,1.0,bolton,0.0
2017-11-15,17700,N53141C,0.0,0.0,1.0,bolton,0.0
2017-11-15,17700,N53211H,0.0,0.0,1.0,bolton,0.0
2017-11-15,17700,N53211I,0.0,0.0,1.0,bolton,0.0
2017-11-15,17700,N53211E,0.0,0.0,1.0,bolton,0.0
2017-11-15,17700,N53211G,0.0,0.0,1.0,bolton,0.0
2017-11-15,17700,N53222K,0.0,0.0,1.0,bolton,0.0
2017-11-15,17700,N53222J,0.0,0.0,1.0,bolton,0.0
2017-11-15,17700,N53222L,0.0,0.0,1.0,bolton,0.0
2017-11-15,17700,N51261A,0.0,0.0,1.0,bolton,0.0
2017-11-15,17700,N51261H,0.0,0.0,1.0,bolton,0.0
2017-11-15,17700,N51261Y,0.0,0.0,,bolton,0.0
2017-11-15,17700,N51261B,0.0,0.0,,bolton,0.0
2017-11-15,17700,N51261Z,0.0,0.0,1.0,bolton,0.0
2017-11-15,17700,N52161J,6.0,0.075,,bolton,80.0
2017-11-15,17700,N51261X,0.0,0.0,,bolton,0.0
2017-11-15,17700,N52161Q,0.0,0.0,1.0,bolton,0.0
2017-11-15,17700,N52161L,0.0,0.0,,bolton,0.0
2017-11-15,17700,N52171A,6.0,0.075,1.0,bolton,80.0
2017-11-15,17700,N52171M,6.0,0.075,1.0,bolton,80.0
2017-11-15,17700,N52171K,0.0,0.0,,bolton,0.0
2017-11-15,17700,N52171O,0.0,0.0,1.0,bolton,0.0
2017-11-15,17700,N52172N,12.0,0.15,1.0,bolton,80.0
2017-11-15,17700,N52152E,336.0,7.81395348837209,1.0,bolton,43.0
2017-11-15,17700,N52151Y,456.0,10.6046511627907,1.0,bolton,43.0
2017-11-15,17700,N51311Z,480.0,9.05660377358491,1.0,bolton,53.0
2017-11-15,17700,N51311M,240.0,6.85714285714286,1.0,bolton,35.0
2017-11-15,17700,N51311A,636.0,19.875,1.0,bolton,32.0
2017-11-15,17700,N52151F,816.0,29.1428571428571,1.0,bolton,28.0
2017-11-15,17700,N52191L,576.0,48.0,1.0,bolton,12.0
2017-11-15,17700,N52191F,84.0,2.54545454545455,1.0,bolton,33.0
2017-11-15,17700,N52191C,576.0,41.1428571428572,1.0,bolton,14.0
2017-11-15,17700,N52211A,96.0,8.72727272727273,1.0,bolton,11.0
2017-11-15,17700,N52191E,156.0,6.24,1.0,bolton,25.0
2017-11-15,17700,N52211B,828.0,37.6363636363636,1.0,bolton,22.0
2017-11-15,17700,N52211D,432.0,14.4,1.0,bolton,30.0
2017-11-15,17700,N51381G,456.0,57.0,1.0,bolton,8.0
2017-11-15,17700,N51381C,732.0,24.4,1.0,bolton,30.0
2017-11-15,17700,N51331K,780.0,24.375,1.0,bolton,32.0
2017-11-15,17700,N51331A,552.0,14.5263157894737,1.0,bolton,38.0
2017-11-15,17700,N51381F,1068.0,178.0,1.0,bolton,6.0
2017-11-15,17700,N51381D,240.0,10.0,1.0,bolton,24.0
2017-11-15,17700,N51331Z,0.0,0.0,1.0,bolton,0.0
2017-11-15,17700,N51341X,396.0,16.5,1.0,bolton,24.0
2017-11-15,17700,N51331L,144.0,8.47058823529412,1.0,bolton,17.0
2017-11-15,17700,N51341V,588.0,15.4736842105263,1.0,bolton,38.0
2017-11-15,17700,N51331B,600.0,18.1818181818182,1.0,bolton,33.0
2017-11-15,17700,N51341A,600.0,17.1428571428571,1.0,bolton,35.0
2017-11-15,17700,N51343U,672.0,24.8888888888889,1.0,bolton,27.0
2017-11-15,17700,N51342A,528.0,16.5,1.0,bolton,32.0
2017-11-15,17700,N51351S,528.0,17.6,1.0,bolton,30.0
2017-11-15,17700,N51341W,600.0,18.1818181818182,1.0,bolton,33.0
2017-11-15,17700,N51351N,756.0,27.0,1.0,bolton,28.0
2017-11-15,17700,N51351M,312.0,15.6,1.0,bolton,20.0
2017-11-15,17700,N51351B,720.0,22.5,1.0,bolton,32.0
2017-11-15,17700,N51352P,672.0,21.0,1.0,bolton,32.0
2017-11-15,17700,N51351J,624.0,26.0,1.0,bolton,24.0
2017-11-15,17700,N51352Q,504.0,20.16,1.0,bolton,25.0
2017-11-15,17700,N51391I,516.0,13.9459459459459,1.0,bolton,37.0
2017-11-15,17700,N51361O,1116.0,41.3333333333333,1.0,bolton,27.0
2017-11-15,17700,N51391F,504.0,18.6666666666667,1.0,bolton,27.0
2017-11-15,17700,N51391C,564.0,17.0909090909091,1.0,bolton,33.0
2017-11-15,17700,N51391E,0.0,0.0,1.0,bolton,0.0
2017-11-15,17700,N51271H,0.0,0.0,,bolton,0.0
2017-11-15,17700,N51271I,0.0,0.0,1.0,bolton,0.0
2017-11-15,17700,N51271J,0.0,0.0,,bolton,0.0
2017-11-15,17700,N53151Z,0.0,0.0,1.0,bolton,0.0
2017-11-15,17700,N53151B,12.0,0.5,1.0,bolton,24.0
2017-11-15,17700,N53231D,0.0,0.0,,bolton,0.0
2017-11-15,17700,N53241V,0.0,0.0,1.0,bolton,0.0
2017-11-15,17700,N53151A,0.0,0.0,,bolton,0.0
2017-11-15,17700,N53231G,6.0,0.075,,bolton,80.0
2017-11-15,17700,N53231F,0.0,0.0,1.0,bolton,0.0
2017-11-15,17700,N53241W,6.0,0.075,,bolton,80.0
2017-11-15,17700,N53251K,0.0,0.0,,bolton,0.0
2017-11-15,17700,N53241X,0.0,0.0,1.0,bolton,0.0
2017-11-15,17700,N53291A,0.0,0.0,,bolton,0.0
2017-11-15,17700,N53251L,0.0,0.0,,bolton,0.0
2017-11-15,17700,N53291B,0.0,0.0,1.0,bolton,0.0
2017-11-15,17700,N53291C,12.0,0.15,,bolton,80.0
2017-11-15,17700,N53411K,0.0,0.0,1.0,bolton,0.0
2017-11-15,17700,N53411A,0.0,0.0,1.0,bolton,0.0
2017-11-15,17700,N53291Z,0.0,0.0,1.0,bolton,0.0
2017-11-15,17700,N53411L,0.0,0.0,,bolton,0.0
2017-11-15,17700,N53411M,0.0,0.0,1.0,bolton,0.0
2017-11-15,17700,N53291Y,0.0,0.0,,bolton,0.0
2017-11-15,17700,N53411P,0.0,0.0,1.0,bolton,0.0
2017-11-15,17700,N53411O,0.0,0.0,,bolton,0.0
2017-11-15,17700,N53421R,0.0,0.0,,bolton,0.0
2017-11-15,17700,N53481E,0.0,0.0,1.0,bolton,0.0
2017-11-15,17700,N53421S,0.0,0.0,1.0,bolton,0.0
2017-11-15,17700,N53481G,18.0,0.225,,bolton,80.0
2017-11-15,17700,N53421U,12.0,0.15,,bolton,80.0
2017-11-15,17700,N53261U,0.0,0.0,,bolton,0.0
2017-11-15,17700,N53261V,12.0,0.15,1.0,bolton,80.0
2017-11-15,17700,N53481F,0.0,0.0,1.0,bolton,0.0
2017-11-15,17700,N53261F,0.0,0.0,,bolton,0.0
2017-11-15,17700,N53261W,48.0,0.6,,bolton,80.0
2017-11-15,17700,N53261Y,0.0,0.0,,bolton,0.0
2017-11-15,17700,N53261X,42.0,0.810365853658537,,bolton,51.8284424379233
2017-11-15,17700,N53271R,12.0,0.15,,bolton,80.0
2017-11-15,17700,N53271I,0.0,0.0,,bolton,0.0
2017-11-15,17700,N53272A,6.0,0.075,,bolton,80.0
2017-11-15,17700,N53281G,6.0,0.075,,bolton,80.0
2017-11-15,17700,N53272E,0.0,0.0,,bolton,0.0
2017-11-15,17700,N53272D,0.0,0.0,,bolton,0.0
2017-11-15,17700,N53282H,0.0,0.0,1.0,bolton,0.0
2017-11-15,17700,N53272C,12.0,0.15,,bolton,80.0
2017-11-15,17700,N53311D,84.0,2.88,,bolton,29.1666666666667
2017-11-15,17700,N53312B,0.0,0.0,1.0,bolton,0.0
2017-11-15,17700,N53312C,36.0,0.891666666666667,,bolton,40.3738317757009
2017-11-15,17700,N53312S,0.0,0.0,,bolton,0.0
2017-11-15,17700,N53313E,0.0,0.0,1.0,bolton,0.0
2017-11-15,17700,N53311L,0.0,0.0,1.0,bolton,0.0
2017-11-15,17700,N53312U,6.0,0.075,,bolton,80.0
2017-11-15,17700,N53312T,42.0,0.966666666666667,,bolton,43.448275862069
2017-11-15,17700,N53381H,60.0,2.06984126984127,,bolton,28.9877300613497
2017-11-15,17700,N53382G,18.0,0.4,,bolton,45.0
2017-11-15,17700,N53391J,42.0,1.34285714285714,,bolton,31.2765957446809
2017-11-15,17700,N53391K,6.0,0.075,1.0,bolton,80.0
2017-11-15,17700,N53391M,42.0,0.775,,bolton,54.1935483870968
2017-11-15,17700,N53391Q,12.0,0.15,,bolton,80.0
2017-11-15,17700,N53391N,66.0,1.225,,bolton,53.8775510204082
2017-11-15,17700,N52151B,60.0,0.75,1.0,bolton,80.0
2017-11-15,17700,N52151A,24.0,0.3,1.0,bolton,80.0
2017-11-13,47100,N51141G,1116.0,39.8571428571429,1.0,bolton,28.0
2017-11-13,47100,N51151A,312.0,8.21052631578947,1.0,bolton,38.0
2017-11-13,47100,N51151B,792.0,29.3333333333333,1.0,bolton,27.0
2017-11-13,47100,N51151D,720.0,22.5,1.0,bolton,32.0
2017-11-13,47100,N51161W,936.0,42.5454545454546,1.0,bolton,22.0
2017-11-13,47100,N51161X,156.0,5.57142857142857,1.0,bolton,28.0
2017-11-13,47100,N51161Y,828.0,29.5714285714286,1.0,bolton,28.0
2017-11-13,47100,N51161Z,228.0,5.5609756097561,1.0,bolton,41.0
2017-11-13,47100,N51171M,1488.0,67.6363636363637,1.0,bolton,22.0
2017-11-13,47100,N51171N,276.0,5.63265306122449,1.0,bolton,49.0
2017-11-13,47100,N51171R,0.0,0.0,1.0,bolton,0.0
2017-11-13,47100,N51171S,216.0,4.69565217391304,1.0,bolton,46.0
2017-11-13,47100,N51171V,828.0,25.875,1.0,bolton,32.0
2017-11-13,47100,N51231N,552.0,22.08,1.0,bolton,25.0
2017-11-13,47100,N51231O,408.0,11.6571428571429,1.0,bolton,35.0
2017-11-13,47100,N51231P,252.0,14.8235294117647,1.0,bolton,17.0
2017-11-13,47100,N51232K,540.0,19.2857142857143,1.0,bolton,28.0
2017-11-13,47100,N51232L,588.0,21.7777777777778,1.0,bolton,27.0
2017-11-13,47100,N51241B,432.0,13.5,1.0,bolton,32.0
2017-11-13,47100,N51241D,552.0,18.4,1.0,bolton,30.0
2017-11-13,47100,N51241E,900.0,30.0,1.0,bolton,30.0
2017-11-13,47100,N51241F,624.0,36.7058823529412,1.0,bolton,17.0
2017-11-13,47100,N51242G,300.0,13.6363636363636,1.0,bolton,22.0
2017-11-13,47100,N51242H,984.0,30.75,1.0,bolton,32.0
2017-11-13,47100,N51242J,684.0,27.36,1.0,bolton,25.0
2017-11-13,47100,N51321X,0.0,0.0,1.0,bolton,0.0
2017-11-13,47100,N51321S,1440.0,72.0,1.0,bolton,20.0
2017-11-13,47100,N51321R,72.0,0.9,1.0,bolton,80.0
2017-11-13,47100,N51321P,648.0,18.5142857142857,1.0,bolton,35.0
2017-11-13,47100,N51321T,708.0,29.5,1.0,bolton,24.0
2017-11-13,47100,N51381R,336.0,37.3333333333333,1.0,bolton,9.0
2017-11-13,47100,N51381Q,276.0,23.0,1.0,bolton,12.0
2017-11-13,47100,N51381M,288.0,9.6,1.0,bolton,30.0
2017-11-13,47100,N53141D,0.0,0.0,1.0,bolton,0.0
2017-11-13,47100,N53141B,0.0,0.0,1.0,bolton,0.0
2017-11-13,47100,N53141A,0.0,0.0,1.0,bolton,0.0
2017-11-13,47100,N53141C,0.0,0.0,1.0,bolton,0.0
2017-11-13,47100,N53211H,0.0,0.0,1.0,bolton,0.0
2017-11-13,47100,N53211I,0.0,0.0,1.0,bolton,0.0
2017-11-13,47100,N53211E,0.0,0.0,1.0,bolton,0.0
2017-11-13,47100,N53211G,0.0,0.0,1.0,bolton,0.0
2017-11-13,47100,N53222K,0.0,0.0,1.0,bolton,0.0
2017-11-13,47100,N53222J,0.0,0.0,1.0,bolton,0.0
2017-11-13,47100,N53222L,0.0,0.0,1.0,bolton,0.0
2017-11-13,47100,N51261A,0.0,0.0,1.0,bolton,0.0
2017-11-13,47100,N51261H,0.0,0.0,1.0,bolton,0.0
2017-11-13,47100,N51261Y,216.0,4.8,1.0,bolton,45.0
2017-11-13,47100,N51261B,540.0,18.0,1.0,bolton,30.0
2017-11-13,47100,N51261Z,0.0,0.0,1.0,bolton,0.0
2017-11-13,47100,N52161J,192.0,6.0,1.0,bolton,32.0
2017-11-13,47100,N51261X,216.0,4.8,1.0,bolton,45.0
2017-11-13,47100,N52161Q,0.0,0.0,1.0,bolton,0.0
2017-11-13,47100,N52161L,288.0,12.0,1.0,bolton,24.0
2017-11-13,47100,N52171A,156.0,26.0,1.0,bolton,6.0
2017-11-13,47100,N52171M,264.0,66.0,1.0,bolton,4.0
2017-11-13,47100,N52171K,252.0,31.5,1.0,bolton,8.0
2017-11-13,47100,N52171O,96.0,1.2,1.0,bolton,80.0
2017-11-13,47100,N52172N,168.0,6.72,1.0,bolton,25.0
2017-11-13,47100,N52152E,336.0,7.81395348837209,1.0,bolton,43.0
2017-11-13,47100,N52151Y,456.0,10.6046511627907,1.0,bolton,43.0
2017-11-13,47100,N51311Z,480.0,9.05660377358491,1.0,bolton,53.0
2017-11-13,47100,N51311M,240.0,6.85714285714286,1.0,bolton,35.0
2017-11-13,47100,N51311A,636.0,19.875,1.0,bolton,32.0
2017-11-13,47100,N52151F,816.0,29.1428571428571,1.0,bolton,28.0
2017-11-13,47100,N52191L,576.0,48.0,1.0,bolton,12.0
2017-11-13,47100,N52191F,84.0,2.54545454545455,1.0,bolton,33.0
2017-11-13,47100,N52191C,576.0,41.1428571428572,1.0,bolton,14.0
2017-11-13,47100,N52211A,96.0,8.72727272727273,1.0,bolton,11.0
2017-11-13,47100,N52191E,156.0,6.24,1.0,bolton,25.0
2017-11-13,47100,N52211B,828.0,37.6363636363636,1.0,bolton,22.0
2017-11-13,47100,N52211D,432.0,14.4,1.0,bolton,30.0
2017-11-13,47100,N51381G,456.0,57.0,1.0,bolton,8.0
2017-11-13,47100,N51381C,732.0,24.4,1.0,bolton,30.0
2017-11-13,47100,N51331K,780.0,24.375,1.0,bolton,32.0
2017-11-13,47100,N51331A,552.0,14.5263157894737,1.0,bolton,38.0
2017-11-13,47100,N51381F,1068.0,178.0,1.0,bolton,6.0
2017-11-13,47100,N51381D,240.0,10.0,1.0,bolton,24.0
2017-11-13,47100,N51331Z,0.0,0.0,1.0,bolton,0.0
2017-11-13,47100,N51341X,396.0,16.5,1.0,bolton,24.0
2017-11-13,47100,N51331L,144.0,8.47058823529412,1.0,bolton,17.0
2017-11-13,47100,N51341V,588.0,15.4736842105263,1.0,bolton,38.0
2017-11-13,47100,N51331B,600.0,18.1818181818182,1.0,bolton,33.0
2017-11-13,47100,N51341A,600.0,17.1428571428571,1.0,bolton,35.0
2017-11-13,47100,N51343U,672.0,24.8888888888889,1.0,bolton,27.0
2017-11-13,47100,N51342A,528.0,16.5,1.0,bolton,32.0
2017-11-13,47100,N51351S,528.0,17.6,1.0,bolton,30.0
2017-11-13,47100,N51341W,600.0,18.1818181818182,1.0,bolton,33.0
2017-11-13,47100,N51351N,756.0,27.0,1.0,bolton,28.0
2017-11-13,47100,N51351M,312.0,15.6,1.0,bolton,20.0
2017-11-13,47100,N51351B,720.0,22.5,1.0,bolton,32.0
2017-11-13,47100,N51352P,672.0,21.0,1.0,bolton,32.0
2017-11-13,47100,N51351J,624.0,26.0,1.0,bolton,24.0
2017-11-13,47100,N51352Q,504.0,20.16,1.0,bolton,25.0
2017-11-13,47100,N51391I,516.0,13.9459459459459,1.0,bolton,37.0
2017-11-13,47100,N51361O,1116.0,41.3333333333333,1.0,bolton,27.0
2017-11-13,47100,N51391F,504.0,18.6666666666667,1.0,bolton,27.0
2017-11-13,47100,N51391C,564.0,17.0909090909091,1.0,bolton,33.0
2017-11-13,47100,N51391E,0.0,0.0,1.0,bolton,0.0
2017-11-13,47100,N51271H,396.0,14.6666666666667,1.0,bolton,27.0
2017-11-13,47100,N51271I,0.0,0.0,1.0,bolton,0.0
2017-11-13,47100,N51271J,600.0,25.0,1.0,bolton,24.0
2017-11-13,47100,N53151Z,0.0,0.0,1.0,bolton,0.0
2017-11-13,47100,N53151B,108.0,9.0,1.0,bolton,12.0
2017-11-13,47100,N53231D,312.0,14.1818181818182,1.0,bolton,22.0
2017-11-13,47100,N53241V,0.0,0.0,1.0,bolton,0.0
2017-11-13,47100,N53151A,180.0,5.45454545454545,1.0,bolton,33.0
2017-11-13,47100,N53231G,348.0,116.0,1.0,bolton,3.0
2017-11-13,47100,N53231F,72.0,0.9,1.0,bolton,80.0
2017-11-13,47100,N53241W,840.0,35.0,1.0,bolton,24.0
2017-11-13,47100,N53251K,432.0,16.0,1.0,bolton,27.0
2017-11-13,47100,N53241X,108.0,36.0,1.0,bolton,3.0
2017-11-13,47100,N53291A,708.0,28.32,1.0,bolton,25.0
2017-11-13,47100,N53251L,168.0,4.54054054054054,1.0,bolton,37.0
2017-11-13,47100,N53291B,0.0,0.0,1.0,bolton,0.0
2017-11-13,47100,N53291C,672.0,30.5454545454545,1.0,bolton,22.0
2017-11-13,47100,N53411K,0.0,0.0,1.0,bolton,0.0
2017-11-13,47100,N53411A,0.0,0.0,1.0,bolton,0.0
2017-11-13,47100,N53291Z,0.0,0.0,1.0,bolton,0.0
2017-11-13,47100,N53411M,0.0,0.0,1.0,bolton,0.0
2017-11-13,47100,N53291Y,252.0,14.8235294117647,1.0,bolton,17.0
2017-11-13,47100,N53411P,0.0,0.0,1.0,bolton,0.0
2017-11-13,47100,N53411O,372.0,9.3,1.0,bolton,40.0
2017-11-13,47100,N53421R,0.0,0.0,1.0,bolton,0.0
2017-11-13,47100,N53481E,0.0,0.0,1.0,bolton,0.0
2017-11-13,47100,N53421S,0.0,0.0,1.0,bolton,0.0
2017-11-13,47100,N53481G,252.0,6.3,1.0,bolton,40.0
2017-11-13,47100,N53421U,0.0,0.0,1.0,bolton,0.0
2017-11-13,47100,N53261U,516.0,16.125,1.0,bolton,32.0
2017-11-13,47100,N53261V,108.0,3.08571428571429,1.0,bolton,35.0
2017-11-13,47100,N53481F,72.0,2.88,1.0,bolton,25.0
2017-11-13,47100,N53261F,612.0,22.6666666666667,1.0,bolton,27.0
2017-11-13,47100,N53261W,888.0,19.7333333333333,1.0,bolton,45.0
2017-11-13,47100,N53261Y,84.0,1.64705882352941,1.0,bolton,51.0
2017-11-13,47100,N53261X,888.0,22.2,1.0,bolton,40.0
2017-11-13,47100,N53271R,732.0,22.875,1.0,bolton,32.0
2017-11-13,47100,N53271I,564.0,18.8,1.0,bolton,30.0
2017-11-13,47100,N53272A,516.0,17.2,1.0,bolton,30.0
2017-11-13,47100,N53281G,876.0,26.5454545454546,1.0,bolton,33.0
2017-11-13,47100,N53272E,312.0,12.48,1.0,bolton,25.0
2017-11-13,47100,N53272D,528.0,12.2790697674419,1.0,bolton,43.0
2017-11-13,47100,N53282H,0.0,0.0,1.0,bolton,0.0
2017-11-13,47100,N53272C,852.0,35.5,1.0,bolton,24.0
2017-11-13,47100,N53311D,1020.0,37.7777777777778,1.0,bolton,27.0
2017-11-13,47100,N53312B,0.0,0.0,1.0,bolton,0.0
2017-11-13,47100,N53312C,672.0,24.8888888888889,1.0,bolton,27.0
2017-11-13,47100,N53312S,516.0,16.125,1.0,bolton,32.0
2017-11-13,47100,N53313E,0.0,0.0,1.0,bolton,0.0
2017-11-13,47100,N53311L,60.0,2.22222222222222,1.0,bolton,27.0
2017-11-13,47100,N53312U,552.0,19.7142857142857,1.0,bolton,28.0
2017-11-13,47100,N53312T,684.0,25.3333333333333,1.0,bolton,27.0
2017-11-13,47100,N53381H,216.0,5.68421052631579,1.0,bolton,38.0
2017-11-13,47100,N53382G,468.0,12.3157894736842,1.0,bolton,38.0
2017-11-13,47100,N53391J,672.0,21.0,1.0,bolton,32.0
2017-11-13,47100,N53391K,252.0,8.4,1.0,bolton,30.0
2017-11-13,47100,N53391M,648.0,17.0526315789474,1.0,bolton,38.0
2017-11-13,47100,N53391Q,228.0,12.0,1.0,bolton,19.0
2017-11-13,47100,N53391N,936.0,24.6315789473684,1.0,bolton,38.0
2017-11-13,47100,N52151B,60.0,0.75,1.0,bolton,80.0
2017-11-13,47100,N52151A,24.0,0.3,1.0,bolton,80.0
2017-11-15,18000,N51141G,1116.0,39.8571428571429,1.0,bolton,28.0
2017-11-15,18000,N51151A,312.0,8.21052631578947,1.0,bolton,38.0
2017-11-15,18000,N51151B,792.0,29.3333333333333,1.0,bolton,27.0
2017-11-15,18000,N51151D,720.0,22.5,1.0,bolton,32.0
2017-11-15,18000,N51161W,936.0,42.5454545454546,1.0,bolton,22.0
2017-11-15,18000,N51161X,156.0,5.57142857142857,1.0,bolton,28.0
2017-11-15,18000,N51161Y,828.0,29.5714285714286,1.0,bolton,28.0
2017-11-15,18000,N51161Z,228.0,5.5609756097561,1.0,bolton,41.0
2017-11-15,18000,N51171M,1488.0,67.6363636363637,1.0,bolton,22.0
2017-11-15,18000,N51171N,276.0,5.63265306122449,1.0,bolton,49.0
2017-11-15,18000,N51171R,0.0,0.0,1.0,bolton,0.0
2017-11-15,18000,N51171S,216.0,4.69565217391304,1.0,bolton,46.0
2017-11-15,18000,N51171V,828.0,25.875,1.0,bolton,32.0
2017-11-15,18000,N51231N,552.0,22.08,1.0,bolton,25.0
2017-11-15,18000,N51231O,408.0,11.6571428571429,1.0,bolton,35.0
2017-11-15,18000,N51231P,252.0,14.8235294117647,1.0,bolton,17.0
2017-11-15,18000,N51232K,540.0,19.2857142857143,1.0,bolton,28.0
2017-11-15,18000,N51232L,588.0,21.7777777777778,1.0,bolton,27.0
2017-11-15,18000,N51241B,432.0,13.5,1.0,bolton,32.0
2017-11-15,18000,N51241D,552.0,18.4,1.0,bolton,30.0
2017-11-15,18000,N51241E,900.0,30.0,1.0,bolton,30.0
2017-11-15,18000,N51241F,624.0,36.7058823529412,1.0,bolton,17.0
2017-11-15,18000,N51242G,300.0,13.6363636363636,1.0,bolton,22.0
2017-11-15,18000,N51242H,984.0,30.75,1.0,bolton,32.0
2017-11-15,18000,N51242J,684.0,27.36,1.0,bolton,25.0
2017-11-15,18000,N51321X,0.0,0.0,1.0,bolton,0.0
2017-11-15,18000,N51321S,1440.0,72.0,1.0,bolton,20.0
2017-11-15,18000,N51321R,72.0,0.9,1.0,bolton,80.0
2017-11-15,18000,N51321P,648.0,18.5142857142857,1.0,bolton,35.0
2017-11-15,18000,N51321T,708.0,29.5,1.0,bolton,24.0
2017-11-15,18000,N51381R,336.0,37.3333333333333,1.0,bolton,9.0
2017-11-15,18000,N51381Q,276.0,23.0,1.0,bolton,12.0
2017-11-15,18000,N51381M,288.0,9.6,1.0,bolton,30.0
2017-11-15,18000,N53141D,0.0,0.0,1.0,bolton,0.0
2017-11-15,18000,N53141B,0.0,0.0,1.0,bolton,0.0
2017-11-15,18000,N53141A,0.0,0.0,1.0,bolton,0.0
2017-11-15,18000,N53141C,0.0,0.0,1.0,bolton,0.0
2017-11-15,18000,N53211H,0.0,0.0,1.0,bolton,0.0
2017-11-15,18000,N53211I,0.0,0.0,1.0,bolton,0.0
2017-11-15,18000,N53211E,0.0,0.0,1.0,bolton,0.0
2017-11-15,18000,N53211G,0.0,0.0,1.0,bolton,0.0
2017-11-15,18000,N53222K,0.0,0.0,1.0,bolton,0.0
2017-11-15,18000,N53222J,0.0,0.0,1.0,bolton,0.0
2017-11-15,18000,N53222L,0.0,0.0,1.0,bolton,0.0
2017-11-15,18000,N51261A,0.0,0.0,1.0,bolton,0.0
2017-11-15,18000,N51261H,0.0,0.0,1.0,bolton,0.0
2017-11-15,18000,N51261Y,0.0,0.0,,bolton,0.0
2017-11-15,18000,N51261B,0.0,0.0,,bolton,0.0
2017-11-15,18000,N51261Z,0.0,0.0,1.0,bolton,0.0
2017-11-15,18000,N52161J,0.0,0.0,,bolton,0.0
2017-11-15,18000,N51261X,0.0,0.0,,bolton,0.0
2017-11-15,18000,N52161Q,0.0,0.0,1.0,bolton,0.0
2017-11-15,18000,N52161L,0.0,0.0,,bolton,0.0
2017-11-15,18000,N52171A,12.0,0.15,1.0,bolton,80.0
2017-11-15,18000,N52171M,12.0,0.15,1.0,bolton,80.0
2017-11-15,18000,N52171K,0.0,0.0,,bolton,0.0
2017-11-15,18000,N52171O,0.0,0.0,1.0,bolton,0.0
2017-11-15,18000,N52172N,12.0,0.15,1.0,bolton,80.0
2017-11-15,18000,N52152E,336.0,7.81395348837209,1.0,bolton,43.0
2017-11-15,18000,N52151Y,456.0,10.6046511627907,1.0,bolton,43.0
2017-11-15,18000,N51311Z,480.0,9.05660377358491,1.0,bolton,53.0
2017-11-15,18000,N51311M,240.0,6.85714285714286,1.0,bolton,35.0
2017-11-15,18000,N51311A,636.0,19.875,1.0,bolton,32.0
2017-11-15,18000,N52151F,816.0,29.1428571428571,1.0,bolton,28.0
2017-11-15,18000,N52191L,576.0,48.0,1.0,bolton,12.0
2017-11-15,18000,N52191F,84.0,2.54545454545455,1.0,bolton,33.0
2017-11-15,18000,N52191C,576.0,41.1428571428572,1.0,bolton,14.0
2017-11-15,18000,N52211A,96.0,8.72727272727273,1.0,bolton,11.0
2017-11-15,18000,N52191E,156.0,6.24,1.0,bolton,25.0
2017-11-15,18000,N52211B,828.0,37.6363636363636,1.0,bolton,22.0
2017-11-15,18000,N52211D,432.0,14.4,1.0,bolton,30.0
2017-11-15,18000,N51381G,456.0,57.0,1.0,bolton,8.0
2017-11-15,18000,N51381C,732.0,24.4,1.0,bolton,30.0
2017-11-15,18000,N51331K,780.0,24.375,1.0,bolton,32.0
2017-11-15,18000,N51331A,552.0,14.5263157894737,1.0,bolton,38.0
2017-11-15,18000,N51381F,1068.0,178.0,1.0,bolton,6.0
2017-11-15,18000,N51381D,240.0,10.0,1.0,bolton,24.0
2017-11-15,18000,N51331Z,0.0,0.0,1.0,bolton,0.0
